year,mv_incumbent,post_winning_incumbent_unc,country,term_lim,iid
2008,23.911671,0,Brazil,1,20634
2008,36.381214,1,Brazil,1,20635
2008,-9.7336559,0,Brazil,1,20637
2008,1.6119391,1,Brazil,1,20638
2008,2.6383429,0,Brazil,1,20639
2008,11.226475,0,Brazil,1,20640
2008,100,1,Brazil,1,20641
2008,-16.507042,0,Brazil,1,20643
2008,-6.9020033,0,Brazil,1,20644
2008,-6.7142844,0,Brazil,1,20646
2008,-14.285716,0,Brazil,1,20647
2008,5.8541446,1,Brazil,1,20649
2008,-8.116087,0,Brazil,1,20650
2008,8.2274227,0,Brazil,1,20651
2008,3.2146573,0,Brazil,1,20652
2008,12.575513,0,Brazil,1,20653
2008,-3.736496,1,Brazil,1,20654
2008,-2.7338533,0,Brazil,1,20656
2008,7.2000027,0,Brazil,1,20658
2008,9.7925692,1,Brazil,1,20661
2008,8.0151196,0,Brazil,1,20662
2008,-33.806358,0,Brazil,1,20663
2008,-.68457127,0,Brazil,1,20664
2008,-.042390823,1,Brazil,1,20665
2008,34.782608,0,Brazil,1,20667
2008,4.6494007,0,Brazil,1,20670
2008,-3.0788183,0,Brazil,1,20671
2008,1.4723659,1,Brazil,1,20672
2008,7.2434635,1,Brazil,1,20674
2008,-14.854479,0,Brazil,1,20675
2008,-6.5020919,0,Brazil,1,20676
2008,-7.1084738,0,Brazil,1,20677
2008,3.0590506,0,Brazil,1,20678
2008,-12.902993,1,Brazil,1,20679
2008,-22.090111,0,Brazil,1,20680
2008,64.065872,1,Brazil,1,20681
2008,28.010815,1,Brazil,1,20682
2008,26.222416,0,Brazil,1,20683
2008,18.805855,0,Brazil,1,20685
2008,4.7961621,0,Brazil,1,20686
2008,10.593998,0,Brazil,1,20687
2008,-6.6982031,1,Brazil,1,20688
2008,-6.2581749,0,Brazil,1,20689
2008,-3.576982,0,Brazil,1,20690
2008,12.511102,1,Brazil,1,20691
2008,.61947107,0,Brazil,1,20692
2008,.72512627,1,Brazil,1,20693
2008,1.4362663,0,Brazil,1,20694
2008,-7.0790873,0,Brazil,1,20696
2008,-7.8220129,1,Brazil,1,20698
2008,-8.2156601,0,Brazil,1,20699
2008,17.54776,1,Brazil,1,20700
2008,-1.4794499,0,Brazil,1,20701
2008,-7.9738588,0,Brazil,1,20702
2008,36.397648,1,Brazil,1,20703
2008,18.699429,1,Brazil,1,20704
2008,4.691258,0,Brazil,1,20705
2008,6.8273067,1,Brazil,1,20706
2008,100,0,Brazil,1,20707
2008,54.794907,0,Brazil,1,20708
2008,41.602291,1,Brazil,1,20709
2008,-37.906025,0,Brazil,1,20710
2008,-9.1720581,1,Brazil,1,20711
2008,.02374649,0,Brazil,1,20712
2008,19.762846,1,Brazil,1,20713
2008,-10.118166,0,Brazil,1,20714
2008,1.99655,1,Brazil,1,20715
2008,-2.6094437,1,Brazil,1,20716
2008,1.8722028,1,Brazil,1,20717
2008,27.122938,0,Brazil,1,20718
2008,-4.0755181,0,Brazil,1,20720
2008,-27.321867,0,Brazil,1,20721
2008,18.677879,1,Brazil,1,20722
2008,9.2007132,0,Brazil,1,20723
2008,-19.98167,0,Brazil,1,20724
2008,4.3661237,1,Brazil,1,20725
2008,-13.78299,0,Brazil,1,20726
2008,1.9499093,0,Brazil,1,20727
2008,-26.78746,1,Brazil,1,20728
2008,-23.614687,0,Brazil,1,20729
2008,.51393211,0,Brazil,1,20731
2008,11.910113,0,Brazil,1,20732
2008,-9.9421978,0,Brazil,1,20733
2008,16.636196,0,Brazil,1,20734
2008,19.635891,1,Brazil,1,20735
2008,-22.200611,0,Brazil,1,20736
2008,-13.539087,0,Brazil,1,20737
2008,-6.8041234,1,Brazil,1,20738
2008,10.769895,1,Brazil,1,20739
2008,2.0221472,1,Brazil,1,20740
2008,-3.3767967,0,Brazil,1,20742
2008,15.925396,0,Brazil,1,20743
2008,6.1839223,0,Brazil,1,20744
2008,11.044777,0,Brazil,1,20745
2008,4.847908,0,Brazil,1,20746
2008,4.3889284,0,Brazil,1,20747
2008,-10.573462,0,Brazil,1,20748
2008,10.136565,1,Brazil,1,20750
2008,-7.4796929,0,Brazil,1,20752
2008,100,0,Brazil,1,20753
2008,5.8201046,1,Brazil,1,20754
2008,-6.8322988,0,Brazil,1,20756
2008,5.0463438,1,Brazil,1,20758
2008,30.128754,1,Brazil,1,20760
2008,5.5996747,0,Brazil,1,20761
2008,1.3564825,1,Brazil,1,20763
2008,7.2807045,0,Brazil,1,20764
2008,-4.3772011,1,Brazil,1,20765
2008,18.995831,1,Brazil,1,20766
2008,-16.425058,0,Brazil,1,20767
2008,-10.187268,0,Brazil,1,20768
2008,100,0,Brazil,1,20769
2008,-12.738678,0,Brazil,1,20770
2008,48.169441,1,Brazil,1,20772
2008,-11.774385,0,Brazil,1,20773
2008,-1.564312,1,Brazil,1,20774
2008,-13.909182,1,Brazil,1,20776
2008,-1.9963712,1,Brazil,1,20778
2008,-36.477112,0,Brazil,1,20779
2008,6.4900637,0,Brazil,1,20781
2008,4.2756319,1,Brazil,1,20782
2008,36.907452,1,Brazil,1,20783
2008,-2.4960995,0,Brazil,1,20784
2008,-1.668036,0,Brazil,1,20785
2008,12.948099,0,Brazil,1,20786
2008,4.5418353,0,Brazil,1,20787
2008,2.7759819,1,Brazil,1,20788
2008,-9.4546261,0,Brazil,1,20789
2008,-12.885711,0,Brazil,1,20790
2008,100,0,Brazil,1,20791
2008,15.571558,1,Brazil,1,20792
2008,24.603907,0,Brazil,1,20794
2008,5.5614381,0,Brazil,1,20795
2008,-11.589405,1,Brazil,1,20796
2008,24.963928,1,Brazil,1,20798
2008,-4.3595524,1,Brazil,1,20801
2008,2.5587826,0,Brazil,1,20804
2008,19.144243,0,Brazil,1,20806
2008,21.926746,1,Brazil,1,20807
2008,-33.112587,0,Brazil,1,20809
2008,-9.1849174,0,Brazil,1,20810
2008,6.9025755,0,Brazil,1,20811
2008,-20.263218,0,Brazil,1,20814
2008,.92649758,0,Brazil,1,20816
2008,5.6794643,0,Brazil,1,20817
2008,-3.0519814,0,Brazil,1,20818
2008,23.813322,1,Brazil,1,20820
2008,5.4965167,0,Brazil,1,20821
2008,7.1204367,0,Brazil,1,20822
2008,8.3039436,1,Brazil,1,20823
2008,-15.982136,0,Brazil,1,20824
2008,9.5510483,0,Brazil,1,20825
2008,-1.2897015,0,Brazil,1,20826
2008,6.1806679,0,Brazil,1,20827
2008,12.515187,1,Brazil,1,20828
2008,-36.212151,0,Brazil,1,20829
2008,9.8712444,0,Brazil,1,20830
2008,-5.7893333,1,Brazil,1,20831
2008,-17.460316,0,Brazil,1,20832
2008,-3.0519485,0,Brazil,1,20834
2008,.32207966,0,Brazil,1,20836
2008,-.49886703,1,Brazil,1,20837
2008,2.0455866,0,Brazil,1,20838
2008,47.683254,0,Brazil,1,20840
2008,.90860426,0,Brazil,1,20841
2008,-14.001367,0,Brazil,1,20843
2008,36.081741,0,Brazil,1,20844
2008,21.050402,0,Brazil,1,20845
2008,18.202995,0,Brazil,1,20847
2008,2.8678298,0,Brazil,1,20849
2008,-3.0263572,1,Brazil,1,20851
2008,48.46962,0,Brazil,1,20852
2008,2.2482038,0,Brazil,1,20854
2008,6.7687125,0,Brazil,1,20856
2008,100,0,Brazil,1,20857
2008,-11.629525,1,Brazil,1,20858
2008,32.562878,1,Brazil,1,20859
2008,1.4029622,0,Brazil,1,20860
2008,1.1090964,0,Brazil,1,20861
2008,-21.519863,0,Brazil,1,20862
2008,24.181742,1,Brazil,1,20863
2008,13.199782,1,Brazil,1,20865
2008,6.5618873,0,Brazil,1,20866
2008,14.459822,0,Brazil,1,20867
2008,-14.339506,1,Brazil,1,20868
2008,-31.870031,0,Brazil,1,20869
2008,9.337863,1,Brazil,1,20870
2008,3.996563,1,Brazil,1,20871
2008,11.488735,1,Brazil,1,20872
2008,-23.529411,0,Brazil,1,20873
2008,32.126213,0,Brazil,1,20874
2008,36.707161,1,Brazil,1,20876
2008,-8.5114365,1,Brazil,1,20877
2008,4.934773,0,Brazil,1,20879
2008,-8.0799103,0,Brazil,1,20881
2008,-28.038036,1,Brazil,1,20882
2008,-8.3298321,1,Brazil,1,20883
2008,6.753716,0,Brazil,1,20885
2008,-3.9597332,0,Brazil,1,20886
2008,-7.9009862,0,Brazil,1,20887
2008,-13.375795,0,Brazil,1,20889
2008,100,1,Brazil,1,20890
2008,22.859589,0,Brazil,1,20891
2008,-6.5535603,0,Brazil,1,20892
2008,-.39525926,0,Brazil,1,20893
2008,-10.424709,0,Brazil,1,20894
2008,-25.104164,0,Brazil,1,20895
2008,5.0986023,1,Brazil,1,20896
2008,17.900471,0,Brazil,1,20897
2008,-3.6277623,1,Brazil,1,20899
2008,-9.1034384,0,Brazil,1,20900
2008,4.1527181,0,Brazil,1,20901
2008,-35.848312,0,Brazil,1,20902
2008,10.329866,0,Brazil,1,20903
2008,-6.9594173,0,Brazil,1,20904
2008,9.0986013,0,Brazil,1,20905
2008,.66557229,0,Brazil,1,20906
2008,4.8371434,0,Brazil,1,20907
2008,-11.472133,0,Brazil,1,20908
2008,-7.2281599,0,Brazil,1,20909
2008,-7.7407479,0,Brazil,1,20911
2008,5.3637476,0,Brazil,1,20912
2008,-2.8253078,0,Brazil,1,20913
2008,3.5520883,0,Brazil,1,20914
2008,-4.1128755,0,Brazil,1,20915
2008,15.263945,0,Brazil,1,20916
2008,29.825878,1,Brazil,1,20918
2008,-46.171898,0,Brazil,1,20920
2008,-.95568895,1,Brazil,1,20921
2008,23.499361,1,Brazil,1,20922
2008,-7.6699882,1,Brazil,1,20923
2008,-6.8702312,0,Brazil,1,20925
2008,8.4557648,0,Brazil,1,20926
2008,5.847764,0,Brazil,1,20927
2008,9.7989168,0,Brazil,1,20929
2008,-10.9696,0,Brazil,1,20930
2008,-26.431334,0,Brazil,1,20931
2008,-8.8051052,0,Brazil,1,20932
2008,8.7748528,1,Brazil,1,20934
2008,-38.261559,0,Brazil,1,20936
2008,-2.9914527,0,Brazil,1,20937
2008,-.72463751,0,Brazil,1,20938
2008,-3.1113923,1,Brazil,1,20939
2008,8.2817554,0,Brazil,1,20943
2008,100,1,Brazil,1,20944
2008,12.772926,1,Brazil,1,20945
2008,8.983758,0,Brazil,1,20947
2008,3.5735221,0,Brazil,1,20950
2008,-9.4058094,0,Brazil,1,20951
2008,-6.3150048,0,Brazil,1,20952
2008,55.701183,1,Brazil,1,20953
2008,-8.694932,0,Brazil,1,20954
2008,5.9279947,1,Brazil,1,20955
2008,6.1317205,0,Brazil,1,20956
2008,6.0259938,0,Brazil,1,20959
2008,-.64963102,0,Brazil,1,20960
2008,1.0511547,0,Brazil,1,20961
2008,-15.493382,1,Brazil,1,20962
2008,4.8677235,0,Brazil,1,20963
2008,-2.2468507,0,Brazil,1,20964
2008,2.4548383,0,Brazil,1,20965
2008,6.8536429,1,Brazil,1,20966
2008,-11.23409,0,Brazil,1,20967
2008,11.870774,0,Brazil,1,20968
2008,-13.059389,0,Brazil,1,20969
2008,8.465147,1,Brazil,1,20970
2008,-4.4095635,0,Brazil,1,20971
2008,42.730923,0,Brazil,1,20973
2008,-16.543236,0,Brazil,1,20974
2008,-8.1165876,0,Brazil,1,20977
2008,12.927094,0,Brazil,1,20978
2008,-10.440373,1,Brazil,1,20979
2008,6.348455,0,Brazil,1,20981
2008,.31056106,0,Brazil,1,20982
2008,-10.340312,0,Brazil,1,20984
2008,24.122206,0,Brazil,1,20985
2008,53.863274,0,Brazil,1,20986
2008,100,1,Brazil,1,20987
2008,1.6337037,0,Brazil,1,20988
2008,-6.8529367,0,Brazil,1,20989
2008,-4.8568964,0,Brazil,1,20990
2008,-17.588604,0,Brazil,1,20991
2008,1.2172312,0,Brazil,1,20992
2008,16.149961,0,Brazil,1,20993
2008,-1.9586712,0,Brazil,1,20994
2008,-9.0212793,0,Brazil,1,20995
2008,-14.982718,0,Brazil,1,20996
2008,-18.352942,0,Brazil,1,20997
2008,-27.187428,1,Brazil,1,20998
2008,25.763126,1,Brazil,1,21001
2008,5.0561814,0,Brazil,1,21002
2008,100,0,Brazil,1,21004
2008,-38.263954,0,Brazil,1,21005
2008,-5.2957654,0,Brazil,1,21006
2008,17.591684,0,Brazil,1,21007
2008,21.153238,0,Brazil,1,21008
2008,7.2025657,0,Brazil,1,21009
2008,2.4101229,1,Brazil,1,21010
2008,12.492455,1,Brazil,1,21011
2008,6.2240691,0,Brazil,1,21014
2008,4.0355115,0,Brazil,1,21016
2008,2.8338432,1,Brazil,1,21017
2008,17.613007,0,Brazil,1,21018
2008,5.7371736,0,Brazil,1,21019
2008,-14.57678,0,Brazil,1,21020
2008,-3.191206,1,Brazil,1,21022
2008,-6.9039822,1,Brazil,1,21023
2008,-8.8551846,0,Brazil,1,21024
2008,7.8889937,1,Brazil,1,21025
2008,10.628465,0,Brazil,1,21026
2008,11.702988,0,Brazil,1,21027
2008,-4.1142225,0,Brazil,1,21028
2008,3.3557057,0,Brazil,1,21029
2008,6.2829733,1,Brazil,1,21031
2008,10.501584,0,Brazil,1,21032
2008,-3.4376621,0,Brazil,1,21033
2008,2.9702992,0,Brazil,1,21034
2008,1.6226053,0,Brazil,1,21035
2008,19.804319,1,Brazil,1,21036
2008,-19.543377,0,Brazil,1,21037
2008,-1.8108666,0,Brazil,1,21039
2008,-38.364838,1,Brazil,1,21040
2008,4.8448563,0,Brazil,1,21041
2008,-10.617176,0,Brazil,1,21042
2008,10.499456,1,Brazil,1,21043
2008,28.914368,1,Brazil,1,21044
2008,-8.0655937,0,Brazil,1,21045
2008,-.97490251,0,Brazil,1,21046
2008,27.9114,0,Brazil,1,21047
2008,16.294189,0,Brazil,1,21048
2008,2.9905438,0,Brazil,1,21050
2008,-15.139717,0,Brazil,1,21052
2008,-1.608029,1,Brazil,1,21053
2008,4.8097849,0,Brazil,1,21055
2008,6.6866546,1,Brazil,1,21056
2008,-4.1246743,1,Brazil,1,21059
2008,19.913149,1,Brazil,1,21060
2008,67.446861,0,Brazil,1,21062
2008,12.177456,0,Brazil,1,21064
2008,2.1585941,0,Brazil,1,21065
2008,8.4503536,0,Brazil,1,21066
2008,-5.3606868,1,Brazil,1,21069
2008,33.490463,1,Brazil,1,21071
2008,3.0287356,0,Brazil,1,21072
2008,-40.531223,0,Brazil,1,21073
2008,17.675825,0,Brazil,1,21074
2008,43.295593,1,Brazil,1,21075
2008,1.8565923,1,Brazil,1,21076
2008,12.854115,1,Brazil,1,21077
2008,-17.540684,0,Brazil,1,21078
2008,-1.7308116,0,Brazil,1,21079
2008,21.757683,0,Brazil,1,21080
2008,-13.654527,0,Brazil,1,21082
2008,-7.9174371,0,Brazil,1,21084
2008,4.2673497,1,Brazil,1,21085
2008,8.9773149,0,Brazil,1,21086
2008,-.51612854,0,Brazil,1,21087
2008,-10.066834,0,Brazil,1,21088
2008,2.4798007,0,Brazil,1,21089
2008,53.717758,0,Brazil,1,21090
2008,-7.7363877,1,Brazil,1,21092
2008,1.6953319,0,Brazil,1,21096
2008,-3.4313707,0,Brazil,1,21097
2008,-15.633574,0,Brazil,1,21102
2008,-11.429888,0,Brazil,1,21103
2008,-14.017227,0,Brazil,1,21114
2008,21.944109,0,Brazil,1,21116
2008,2.945003,1,Brazil,1,21118
2008,26.775166,0,Brazil,1,21123
2008,-3.2448382,1,Brazil,1,21127
2008,-12.947059,0,Brazil,1,21129
2008,-20.999676,0,Brazil,1,21131
2008,5.2240314,0,Brazil,1,21138
2008,4.647675,1,Brazil,1,21140
2008,-16.18119,0,Brazil,1,21145
2008,-13.975679,0,Brazil,1,21147
2008,81.384552,1,Brazil,1,21151
2008,6.7023964,0,Brazil,1,21152
2008,21.238052,0,Brazil,1,21154
2008,2.3255825,1,Brazil,1,21155
2008,-2.5928378,0,Brazil,1,21156
2008,3.5981746,0,Brazil,1,21157
2008,7.6631637,0,Brazil,1,21158
2008,3.2003908,0,Brazil,1,21162
2008,34.681664,0,Brazil,1,21167
2008,-7.02461,0,Brazil,1,21169
2008,4.9655528,0,Brazil,1,21171
2008,70.360245,0,Brazil,1,21173
2008,-12.622488,1,Brazil,1,21175
2008,14.86808,1,Brazil,1,21180
2008,-10.997269,1,Brazil,1,21181
2008,7.2243333,0,Brazil,1,21185
2008,-9.5012512,0,Brazil,1,21186
2008,6.6621094,0,Brazil,1,21187
2008,-1.3230443,0,Brazil,1,21188
2008,36.167755,0,Brazil,1,21189
2008,24.478445,0,Brazil,1,21190
2008,100,0,Brazil,1,21193
2008,15.742114,0,Brazil,1,21194
2008,11.465418,0,Brazil,1,21195
2008,-20.93812,0,Brazil,1,21196
2008,-5.7976575,0,Brazil,1,21197
2008,41.815399,1,Brazil,1,21198
2008,13.940371,1,Brazil,1,21199
2008,-20.20233,0,Brazil,1,21200
2008,100,0,Brazil,1,21201
2008,-2.1497579,0,Brazil,1,21203
2008,43.557484,0,Brazil,1,21205
2008,-60.700703,0,Brazil,1,21206
2008,32.422062,0,Brazil,1,21207
2008,-23.731501,0,Brazil,1,21208
2008,-16.141392,0,Brazil,1,21209
2008,32.096584,1,Brazil,1,21211
2008,21.291374,0,Brazil,1,21212
2008,-9.1039925,0,Brazil,1,21213
2008,4.9411058,0,Brazil,1,21214
2008,36.961155,0,Brazil,1,21215
2008,1.5618414,0,Brazil,1,21216
2008,-19.293976,0,Brazil,1,21217
2008,38.630138,0,Brazil,1,21218
2008,74.277962,0,Brazil,1,21219
2008,3.7849605,0,Brazil,1,21220
2008,-17.335991,0,Brazil,1,21221
2008,3.9365439,0,Brazil,1,21222
2008,-10.304856,0,Brazil,1,21225
2008,-8.0994368,0,Brazil,1,21226
2008,100,0,Brazil,1,21227
2008,2.6540279,0,Brazil,1,21231
2008,-26.193842,0,Brazil,1,21233
2008,67.601204,1,Brazil,1,21239
2008,-22.694025,0,Brazil,1,21240
2008,25.487211,0,Brazil,1,21242
2008,3.6723762,0,Brazil,1,21244
2008,22.544903,0,Brazil,1,21245
2008,.30604005,1,Brazil,1,21246
2008,38.515636,1,Brazil,1,21247
2008,3.7220092,0,Brazil,1,21248
2008,-20.84663,0,Brazil,1,21249
2008,-14.208778,0,Brazil,1,21252
2008,-26.144577,0,Brazil,1,21253
2008,57.538391,0,Brazil,1,21255
2008,-18.041531,0,Brazil,1,21257
2008,-11.16631,0,Brazil,1,21258
2008,39.393936,0,Brazil,1,21259
2008,10.407242,1,Brazil,1,21260
2008,4.5732231,0,Brazil,1,21261
2008,-6.2193007,0,Brazil,1,21262
2008,-22.054848,0,Brazil,1,21265
2008,62.047565,1,Brazil,1,21266
2008,.88848472,0,Brazil,1,21267
2008,78.017517,0,Brazil,1,21268
2008,6.034246,0,Brazil,1,21269
2008,8.6952324,1,Brazil,1,21270
2008,5.2405653,0,Brazil,1,21271
2008,-11.198375,0,Brazil,1,21273
2008,-15.796217,0,Brazil,1,21274
2008,-25.643467,0,Brazil,1,21276
2008,6.9955707,0,Brazil,1,21277
2008,56.600986,0,Brazil,1,21278
2008,11.750137,1,Brazil,1,21279
2008,-52.949791,0,Brazil,1,21280
2008,3.4202576,0,Brazil,1,21281
2008,-10.15333,0,Brazil,1,21282
2008,100,0,Brazil,1,21283
2008,13.411173,0,Brazil,1,21286
2008,47.548569,0,Brazil,1,21287
2008,4.4143825,1,Brazil,1,21288
2008,-23.212984,0,Brazil,1,21289
2008,-24.182472,0,Brazil,1,21290
2008,-34.039452,0,Brazil,1,21291
2008,2.4260342,1,Brazil,1,21292
2008,-44.278938,0,Brazil,1,21293
2008,-3.7213354,0,Brazil,1,21294
2008,4.1083546,0,Brazil,1,21296
2008,11.489058,1,Brazil,1,21298
2008,47.860432,0,Brazil,1,21299
2008,6.0284405,1,Brazil,1,21300
2008,.28586984,0,Brazil,1,21305
2008,6.772718,0,Brazil,1,21306
2008,23.753666,0,Brazil,1,21308
2008,-9.810689,0,Brazil,1,21310
2008,58.40493,0,Brazil,1,21311
2008,25.509432,0,Brazil,1,21314
2008,10.632619,0,Brazil,1,21315
2008,3.0196071,0,Brazil,1,21316
2008,32.013489,1,Brazil,1,21317
2008,1.8221617,1,Brazil,1,21318
2008,5.1493702,0,Brazil,1,21319
2008,28.684473,1,Brazil,1,21320
2008,-39.971054,0,Brazil,1,21321
2008,-40.79594,0,Brazil,1,21322
2008,-9.9513416,0,Brazil,1,21323
2008,-18.152752,0,Brazil,1,21324
2008,-22.828781,0,Brazil,1,21325
2008,14.911443,1,Brazil,1,21328
2008,25.367287,1,Brazil,1,21329
2008,33.191265,1,Brazil,1,21330
2008,16.313299,0,Brazil,1,21331
2008,-30.355368,0,Brazil,1,21332
2008,-12.071445,0,Brazil,1,21336
2008,-.36062896,1,Brazil,1,21337
2008,19.801086,1,Brazil,1,21338
2008,-4.5638947,0,Brazil,1,21339
2008,27.913036,1,Brazil,1,21340
2008,7.6137424,0,Brazil,1,21342
2008,-7.6139598,1,Brazil,1,21343
2008,22.8286,0,Brazil,1,21344
2008,-7.6976418,0,Brazil,1,21345
2008,-33.229576,0,Brazil,1,21346
2008,9.6702518,0,Brazil,1,21347
2008,21.107927,0,Brazil,1,21348
2008,100,0,Brazil,1,21352
2008,-6.9045753,0,Brazil,1,21353
2008,21.187815,0,Brazil,1,21354
2008,100,0,Brazil,1,21356
2008,15.880934,0,Brazil,1,21357
2008,39.967785,1,Brazil,1,21359
2008,-5.0750284,0,Brazil,1,21360
2008,40.491791,0,Brazil,1,21361
2008,-65.509605,0,Brazil,1,21365
2008,33.205051,0,Brazil,1,21367
2008,100,0,Brazil,1,21368
2008,4.5980425,0,Brazil,1,21369
2008,-4.17732,1,Brazil,1,21372
2008,15.874857,1,Brazil,1,21373
2008,94.304634,0,Brazil,1,21374
2008,46.692928,1,Brazil,1,21375
2008,-29.913319,0,Brazil,1,21376
2008,-15.871903,0,Brazil,1,21379
2008,-11.362115,0,Brazil,1,21380
2008,38.655941,1,Brazil,1,21381
2008,59.814232,0,Brazil,1,21382
2008,21.222437,0,Brazil,1,21383
2008,-.96082985,0,Brazil,1,21384
2008,-11.318025,0,Brazil,1,21385
2008,12.192026,1,Brazil,1,21386
2008,15.548897,1,Brazil,1,21388
2008,62.830002,1,Brazil,1,21390
2008,15.020391,0,Brazil,1,21391
2008,-2.226028,0,Brazil,1,21393
2008,-22.557842,0,Brazil,1,21395
2008,10.826627,0,Brazil,1,21396
2008,-8.1130447,1,Brazil,1,21397
2008,-11.063457,0,Brazil,1,21398
2008,-9.8357677,0,Brazil,1,21399
2008,20.80785,0,Brazil,1,21401
2008,-19.185305,0,Brazil,1,21403
2008,-26.22003,0,Brazil,1,21405
2008,11.618632,1,Brazil,1,21406
2008,48.945225,0,Brazil,1,21408
2008,52.90934,0,Brazil,1,21411
2008,3.4323425,1,Brazil,1,21413
2008,-20.488205,0,Brazil,1,21414
2008,3.6636233,0,Brazil,1,21417
2008,26.456165,0,Brazil,1,21418
2008,-19.860321,0,Brazil,1,21419
2008,24.416737,1,Brazil,1,21421
2008,3.7917495,0,Brazil,1,21423
2008,100,0,Brazil,1,21424
2008,35.397587,1,Brazil,1,21425
2008,8.2469578,0,Brazil,1,21426
2008,17.831779,1,Brazil,1,21427
2008,14.344877,0,Brazil,1,21428
2008,-62.867516,0,Brazil,1,21429
2008,19.733366,0,Brazil,1,21431
2008,12.846947,1,Brazil,1,21432
2008,-70.776909,0,Brazil,1,21434
2008,15.624523,0,Brazil,1,21435
2008,33.967747,0,Brazil,1,21437
2008,-28.358694,0,Brazil,1,21438
2008,-11.392406,1,Brazil,1,21439
2008,-39.043827,0,Brazil,1,21440
2008,7.5756073,0,Brazil,1,21441
2008,77.113449,0,Brazil,1,21445
2008,21.731831,0,Brazil,1,21446
2008,63.645363,0,Brazil,1,21447
2008,-31.447849,0,Brazil,1,21448
2008,35.173496,0,Brazil,1,21449
2008,12.678915,1,Brazil,1,21450
2008,4.9297571,0,Brazil,1,21451
2008,10.281828,0,Brazil,1,21452
2008,-4.364121,1,Brazil,1,21453
2008,22.16242,0,Brazil,1,21454
2008,34.811867,0,Brazil,1,21455
2008,-10.25072,0,Brazil,1,21456
2008,-32.843407,0,Brazil,1,21457
2008,65.527275,0,Brazil,1,21460
2008,-8.5043135,0,Brazil,1,21461
2008,-37.421276,0,Brazil,1,21462
2008,49.93404,1,Brazil,1,21464
2008,15.426991,0,Brazil,1,21466
2008,100,1,Brazil,1,21467
2008,-37.919605,0,Brazil,1,21469
2008,-22.554129,0,Brazil,1,21471
2008,14.711243,1,Brazil,1,21472
2008,-6.9706826,0,Brazil,1,21473
2008,21.91939,1,Brazil,1,21475
2008,71.930916,0,Brazil,1,21476
2008,39.578186,0,Brazil,1,21479
2008,5.3172946,0,Brazil,1,21481
2008,7.6121716,0,Brazil,1,21482
2008,58.32814,0,Brazil,1,21483
2008,100,0,Brazil,1,21486
2008,47.188938,0,Brazil,1,21487
2008,69.452164,0,Brazil,1,21488
2008,100,0,Brazil,1,21489
2008,12.81859,1,Brazil,1,21490
2008,5.6760936,0,Brazil,1,21492
2008,50.556641,0,Brazil,1,21493
2008,-35.344048,0,Brazil,1,21499
2008,13.033906,0,Brazil,1,21501
2008,30.426296,1,Brazil,1,21502
2008,-4.7831626,1,Brazil,1,21503
2008,2.4310112,0,Brazil,1,21504
2008,31.466473,0,Brazil,1,21505
2008,-2.0081549,0,Brazil,1,21506
2008,24.676991,0,Brazil,1,21508
2008,31.171263,0,Brazil,1,21510
2008,60.144054,0,Brazil,1,21511
2008,-34.070057,0,Brazil,1,21516
2008,100,0,Brazil,1,21518
2008,70.740974,1,Brazil,1,21519
2008,-21.98385,1,Brazil,1,21520
2008,-12.690353,0,Brazil,1,21521
2008,-33.848946,0,Brazil,1,21522
2008,1.7780513,0,Brazil,1,21523
2008,100,0,Brazil,1,21525
2008,-12.441735,0,Brazil,1,21526
2008,7.9520912,0,Brazil,1,21527
2008,31.722605,0,Brazil,1,21528
2008,-23.7337,0,Brazil,1,21529
2008,-15.010142,0,Brazil,1,21532
2008,-.6793946,0,Brazil,1,21533
2008,29.397635,0,Brazil,1,21534
2008,-4.0578275,1,Brazil,1,21536
2008,-16.561518,0,Brazil,1,21537
2008,2.2011518,0,Brazil,1,21538
2008,1.106602,0,Brazil,1,21540
2008,50.139023,1,Brazil,1,21542
2008,-.78637004,0,Brazil,1,21543
2008,18.361774,0,Brazil,1,21545
2008,22.776985,0,Brazil,1,21546
2008,17.487511,0,Brazil,1,21547
2008,15.583864,1,Brazil,1,21548
2008,13.321069,0,Brazil,1,21549
2008,22.426781,0,Brazil,1,21551
2008,2.9119043,1,Brazil,1,21552
2008,41.330921,0,Brazil,1,21553
2008,-2.1604924,0,Brazil,1,21554
2008,10.017702,0,Brazil,1,21555
2008,12.956387,0,Brazil,1,21556
2008,29.26062,1,Brazil,1,21557
2008,21.454767,1,Brazil,1,21559
2008,46.777107,0,Brazil,1,21562
2008,10.985178,1,Brazil,1,21563
2008,5.9241352,0,Brazil,1,21565
2008,-12.920037,0,Brazil,1,21567
2008,11.836609,0,Brazil,1,21568
2008,100,0,Brazil,1,21569
2008,13.079089,0,Brazil,1,21570
2008,26.334599,0,Brazil,1,21571
2008,-24.868383,0,Brazil,1,21572
2008,100,0,Brazil,1,21573
2008,-6.3100009,0,Brazil,1,21574
2008,-61.180382,0,Brazil,1,21575
2008,12.468195,0,Brazil,1,21577
2008,3.999999,0,Brazil,1,21579
2008,26.965008,1,Brazil,1,21580
2008,100,0,Brazil,1,21581
2008,62.56131,0,Brazil,1,21585
2008,.65959394,0,Brazil,1,21586
2008,50.055992,1,Brazil,1,21587
2008,18.37006,0,Brazil,1,21588
2008,22.347555,0,Brazil,1,21589
2008,-11.06033,1,Brazil,1,21590
2008,8.6769581,0,Brazil,1,21592
2008,20.386843,1,Brazil,1,21593
