"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6824.58961374514","6981.97723669666","7613.0443414785","7748.734059332","7947.9366094775","8155.9945114649","8435.26455350236","8403.77130627036","8908.17219940794","9159.96038317893","9265.63520965354","9062.32349177773","9173.65658171705","9673.4414292279","10571.1211520933","10749.3273358201","11621.0595344934","11971.6456665686","12629.8450482025","12207.432913887","12413.3980030568","13256.4961096625","13080.3873957373","13489.1113650669","13761.1234098621","13551.746815584","14291.3648856189","14945.7590049427","15621.5983054401","16089.0676701298","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6260.56180150117","6597.55950254375","6830.4588560417","7032.59152678304","7398.63080526276","7532.49588842146","7821.66754671722","8242.49468209472","8402.68837657104","8402.69393925776","8779.81954801763","8909.92061539196","8954.02743004242","9181.13444845609","9884.17454512596","10512.6018464953","11397.9105768576","12204.7235939454","12820.9639778691","12615.9384143566","13404.7959559684","14283.7212055654","14573.5353371013","15060.9513188214","15382.0695109033","15173.3875082788","15411.5588152196","16060.575874762","16544.4158890339","16797.359329409","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","890.194143844702","912.349875212674","918.148706591242","919.296608747768","924.121293575012","972.344040106809","1020.21734600343","1059.97026695412","1087.79982557611","1124.56195374568","1172.54075246187","1232.50621730272","1282.49120824265","1344.4842067536","1435.79608648036","1559.18013455156","1686.79693049517","1828.98073073475","1948.68065716608","2015.34385206196","2114.50497585868","2201.34245194971","2289.37221373814","2408.47127391034","2557.73734957458","2631.39641431886","2712.54084035312","2845.80489771384","2989.06603753254","3118.81867289938","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","957.708672200924","967.628739458107","938.937507585911","937.518131817825","929.770942275803","965.496614266031","1003.5530980837","1041.02459799815","1060.64374650175","1084.12609579304","1113.87585446676","1165.87769728313","1196.98082074541","1245.31937006681","1313.23538131282","1408.036708822","1504.35710777165","1615.64775771772","1705.6860997387","1758.00569747402","1836.89932120391","1881.13927125397","1865.43806752636","1954.47921942487","2102.15553632296","2201.43691296575","2244.72226302887","2320.74994065802","2407.78571643371","2489.11740955395","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2306.77006688782","2464.61244412466","2601.85581205794","2817.42098344238","3010.23480941297","3216.00947008385","3376.32156627182","3634.03869869271","3828.18521998962","4029.04884974388","4339.68401960013","4335.36721428205","4542.33593956302","4860.33788133143","5218.68123588849","5670.95512854601","6242.37314310652","6795.344793996","7287.5852216106","7550.29488736414","8194.26965834985","9007.65736301288","10315.1802471606","10852.0640424767","11256.8560497537","11557.4870517689","12224.2157651465","12584.1044231151","13168.1714249663","13620.1184803752","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1746.27836832547","1770.99199770787","1814.21436642651","1832.79854155963","1868.68213783572","1950.17039613048","2052.64755201337","2119.3581211992","2197.64458350965","2311.71444025626","2420.37554893126","2540.56364202043","2648.00910952818","2824.59214744112","3058.24275893309","3308.65969471798","3586.32633450447","3873.30314824283","4045.62836564622","4212.26400739738","4479.9337756228","4719.15878340962","5049.29809828925","5277.77092498628","5444.91047250758","5613.95834437282","5857.29023266774","6129.09175257099","6518.29293625841","6833.7777999162","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2536.58718898084","2634.33512107635","2703.78837329032","2797.6454763374","2891.10256008613","3025.67488535283","3193.87743321016","3352.38725235847","3374.87993349798","3501.65151353007","3728.47474409829","3901.09795811545","4086.33996587145","4354.02884324826","4754.61171450839","5197.02065309594","5766.31540703609","6345.83060097748","6820.16215356845","7020.84816995448","7544.02443467337","8086.94234090883","8553.19801611176","8946.51166312946","9213.06969686129","9278.37450853119","9563.18933366585","10022.8880190277","10646.2558481208","11120.064352642","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813.240263594607","879.2929550001","940.441243480018","974.664561408954","1032.85039408087","1067.82691846","1127.05196352679","1168.55698031177","1182.17652945259","1191.7002697395","1257.41895240364","1328.8465447366","1363.59591559319","1460.51166568522","1534.64891387744","1645.36180427684","1772.34319685179","1910.80798674147","2079.04360031466","2136.79554306326","2173.57239949777","2328.23196127252","2354.10206275279","2621.93662333535","2871.68456525034","3093.71071866168","3063.02882636013","2783.11566178163","2813.40091304838","2882.42190050236","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2866.65456753289","2963.16371046819","3026.410092243","3202.54793758763","3385.59090713124","3615.22998181023","3835.086108936","4067.64139475604","4178.06097373701","4387.45013452151","4767.25941816811","5087.24444352888","5459.56888238472","5931.66578271469","6549.24153442133","7253.61785877198","8256.50796764596","9287.64442128754","10228.424257946","10624.1263940597","11553.3832695227","12619.9863389224","13474.032195018","14219.8367474836","14708.1789892757","14732.422752288","15180.8757440758","16027.5234168251","17232.2446961868","18215.7074249834","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5922.32626002505","6376.14373777533","7068.31731343017","7762.96813723723","7821.64084809079","8459.60505656967","9451.72349386505","10494.3492320996","12067.9009141657","13031.5332665965","14526.075205912","16481.7946016473","19094.2025447007","20744.0735483349","18159.6812923202","20053.9040755309","22823.9541631041","24645.6935431893","26679.9785684523","28156.1858355089","28823.8180924943","30924.9309431662","33821.1954485172","35831.8628150858","38214.2069298982","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29656.3348367574","32866.2176686046","33775.2237786572","35547.4397888783","37183.923524374","39624.4152453694","41322.5609651217","42836.1624878568","44396.3910307933","50627.9277628705","55361.9323044284","55895.384835493","58771.5092731796","60040.2312530274","64051.8250290075","68220.0644818574","77938.2001191823","83975.6355682133","86693.8951220862","82340.4894946413","85677.6334441022","92005.0168361444","91622.1774169388","95590.5386984251","101297.575745297","103750.775104054","110649.696618165","112822.605827833","116786.479974329","121292.73927222","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5489.763590759","5776.00330587642","6465.93832923622","7047.96123014325","7390.39273741002","8017.56504733646","9018.46788017748","10052.5958806474","11011.1090632303","12199.2074682899","13836.8556061041","15742.4317132123","18125.9763967795","19466.0746088845","16936.9330870386","17600.4172371866","19789.4778399823","21291.2312357879","22692.8103512997","23844.2963195406","24830.9229657427","26404.5256861466","28488.92360721","30644.6082903445","32204.4578365291","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27082.0184354834","28216.5091201872","31913.7369552652","33632.1518281841","35090.7015952491","36266.9843369016","36041.3696924724","35833.5483143234","33882.9787882759","32858.0290822995","34742.6726285598","35683.1986907855","38533.1722164424","42742.0891111138","54287.8638168684","59079.7883227878","67443.493014981","77578.0450079861","80068.5598324872","80011.7870482639","99166.9027252384","120358.931922578","133521.442968076","153609.840243334","154095.703884367","117110.187839976","115698.059237801","126918.226521718","135020.780238907","129103.014352686","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2549.07985067877","2774.44116651168","2729.05892401204","2725.60364185028","3028.39220668103","2879.88142512195","3248.05790305405","3208.42229041935","3434.52666757468","3477.87786273823","3579.34884605654","3878.28899029107","4014.23849224597","4281.4018078142","4553.55549404856","4793.26749314481","5250.52386030651","5516.87426874885","5886.67082453544","6107.38045908702","6332.12354481436","6712.32600283335","6702.41832426533","6916.01545695272","6609.60910787755","7024.96308902663","7112.99921500707","7314.15448711835","7613.14286811515","7826.16767727681","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3186.27518090355","3060.05031315553","3175.81155742231","3002.66190915964","2948.04242575113","3083.73543021102","3351.09425083988","3678.12846679005","4004.96099950082","4428.07283172103","4920.413060817","5327.42829958591","5647.72573005942","6218.49981636589","5897.39182803502","6396.0892716226","6913.60229203322","7363.1623193664","8381.67183313924","8827.05410758548","9254.84860512976","10610.4778427993","11651.3174546862","12665.0036944684","13574.0514280756","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.98073405792","1141.05850738936","1146.42867500399","1162.86863673776","1151.6672213652","1159.27863201151","1168.87240603218","1194.69084451423","1216.38361752613","1251.88421723676","1295.8478735473","1360.8183225809","1174.40887686559","1274.20008999153","1336.76532980738","1401.93026617782","1478.50279042429","1559.22732859808","1648.50429685711","1550.57817199943","1534.89127769837","1548.32782323792","1530.93450807411","1535.48916199223","1555.82337962072","1546.83711373402","1606.66693399635","1584.42267833676","1651.16881111374","1714.44745387655","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178.42103185413","6653.91750946586","7207.52447123039","7700.27635666422","8140.06893674164","8460.49140360018","8104.71110809548","8594.75459035079","9678.55080917185","10248.2502402818","8940.43245444165","11336.643070643","12251.7670125841","13345.0116434602","12123.6164171761","12712.2041790588","13542.9274879603","13690.5284096906","14774.1500857399","15993.168981089","16768.6973175295","17411.0543242823","17988.6899992013","18945.2586504617","19698.2357543354","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7753.3791771573","8488.34154789466","8922.81821003067","9137.21141116039","9317.32615951503","9503.51954497058","9923.6662716658","10222.3325157738","10631.6819218867","10775.8831573321","11425.9666981175","11609.4768871518","11774.6152907318","12369.5651099984","13462.863317576","14257.4814847234","15201.3681152372","16062.0091607668","16742.6991791735","16636.9043585957","17316.0428294993","17905.1316894161","18489.4927594883","18369.932121517","18063.0746345377","16283.3478092242","15931.4648847118","16573.7111685198","17106.745857398","17471.1804517108","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8081.83606131342","8559.90013402116","8936.04791187761","8555.64055999882","9014.38191451934","8482.61306248597","9076.08773481945","9712.09127072346","10173.1654332903","10448.8234029556","11089.8134294426","11129.8689578182","11187.4776219579","11482.4495877714","12085.7600661914","12657.6371945575","13808.177624733","14290.0672372946","14924.8217487322","14558.2448127429","15260.6205539571","16520.2585085371","17162.9275170326","17373.8970180913","18045.9844632038","18284.8828438085","19314.2573597382","19795.8684950156","20396.4777131565","20410.7065693914","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1998.49065540435","2019.48649845003","2175.21036111165","2332.7322083977","2503.29319656593","2752.43068892677","2510.27350009132","2392.89696931899","2404.48240313317","2405.38236004206","2476.24679559347","2668.12942837962","2760.84107302883","2710.46542410316","2757.24809241076","2866.9396526901","2946.29521743259","3093.46513792563","2934.23005052997","2995.23435050235","3252.367856745","3285.58253525386","3258.50077384901","3425.60154647446","3443.02834153973","3519.21814540136","3585.71074656695","3780.93897001437","3986.06800997549","","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2663.29177983736","2769.04988917792","2847.03903269725","2949.99830881651","3053.13376512848","3198.10612689032","3379.31316870035","3550.34906612156","3576.0568450663","3714.36335732424","3960.94183374283","4148.20600407727","4351.10967914648","4643.05115382536","5078.98996179472","5559.687963047","6179.95800963408","6811.95467223305","7332.04544386952","7556.28497393475","8132.69157032019","8734.72987442732","9258.69545893673","9694.61593354444","9987.72995215","10063.6540278354","10386.7451555828","10901.8812216761","11599.5799499727","12134.6170158612","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5526.36149723051","5368.56724135156","5142.40088870088","4882.40818933909","4904.73987989262","4947.89554647826","5082.33918080416","5217.79138739993","5435.74577813492","5703.94683838742","6128.5352025458","6028.87531521189","6305.37265498977","6502.73306383427","7080.16371314543","7759.72287019039","8583.37507366772","9242.31400803021","10417.9619515377","10922.7579277027","11282.2494953947","11611.2477245458","11839.7087509439","12653.5522882185","13368.1823782488","13831.1227999106","14983.1664747054","15528.9100300467","16517.4990077922","17814.8611785111","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804.225045451141","909.104442834403","878.052876026364","903.199312294654","931.951673188064","935.135045712754","993.341178024077","1032.31878006077","1094.12857482177","1142.07485615267","1134.54115616683","1299.11357664443","1320.21270561094","1422.56132975614","1437.30406032601","1528.69294470941","1594.96501254445","1639.39259947868","1693.71983545793","1731.26820114796","1787.16155496346","1826.6477924667","1763.83947833333","1812.96511760825","1915.36849066187","2032.66566680053","2188.08162744925","2248.26081603136","2336.97532015959","2423.82876458679","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9335.80807341978","9982.66857051062","10579.4099868712","11202.8839735562","11976.1791733232","12912.4821014925","13668.0905262731","15126.6441210802","15868.6060891761","16962.2299699866","18289.7221475628","18419.3416116519","19584.6137000568","20781.6016706955","21336.3236089993","22263.7826090434","23219.9171541625","24891.4888598002","26193.0458215651","26159.4306532594","27829.8242216198","28601.7011404087","29423.3996140107","31078.439436605","33387.072631861","36083.3677575017","38699.6094996649","41554.937907741","43555.2050855217","45651.5750035376","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425.334002051982","431.069018335526","477.654821903677","512.599476620581","556.296043598357","600.253426005844","642.566001319021","681.768464383547","720.54088379386","800.940080022261","920.664746543877","1036.37818350342","1167.57792803224","1341.34055325439","1550.91281499075","1801.91937594258","2084.24964438331","2381.4061015669","2660.17781600353","2944.33317162953","3243.00048858502","3469.13922083925","3727.14206290317","4016.31669271271","4245.8070401422","4416.54673194062","4492.01832112613","4739.91011751543","5147.85405122044","5355.2701901514","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4790.82215168749","5155.25841925483","5387.76324749734","5537.63011361911","5610.2930228664","5762.14881623254","6090.17984674624","6286.26538764518","6665.35959703002","6936.43363175127","7288.45877476011","7486.21013975116","7721.58975693644","7933.66362481958","8639.21589281617","9152.50578805404","9780.06892124057","10470.3033401782","10871.6793502943","11041.8930672362","11548.8847644913","11503.4588690293","11807.450639987","11694.254199633","11368.9581200637","10675.7136015004","10608.9246288277","10897.6748060684","","","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6004.07879717531","6773.15806461458","7100.27723044268","7332.82786636273","7835.18555164881","8313.67164009948","10446.0996506676","12446.4160048861","13816.5273085823","13034.6773502571","13645.1540340206","14472.4791852491","13863.9647782175","14870.1729961135","15371.1220069385","16337.1426003584","18085.0297860498","19627.0816303639","21236.4710168295","22988.6801996606","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3346.56935946714","3110.86663829127","2854.32454165076","2804.74389547932","2903.59175194836","3129.43178425419","3231.87370098287","3387.68452327164","3510.28160394197","3638.53952539844","3729.24994444787","3887.62685160619","4095.93970835698","4418.14379372877","4963.62369190769","5424.24085302766","5989.65530337711","6689.4597102149","7319.09967337963","7167.24142803248","7581.56339605203","8912.85730530754","10227.5266538782","10549.8591081273","11056.3098094418","10767.1331989466","10742.6530924885","11311.7938211869","12196.7502625487","12819.9485799073","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.491355860855","308.033284419213","285.586092280675","310.60007828063","324.91996521404","327.485135707629","359.760289634001","396.469755955815","429.807279670152","474.881704931041","478.29433478497","532.544924860341","574.141162925746","606.970472268104","653.159901411093","697.767493145317","766.70036890594","824.951918418491","877.864315589713","915.016627205098","959.060042559623","1023.06611055815","1035.52396099687","1084.98584163839","1139.05356940882","1291.267985931","1363.67436519801","1283.65986980986","1319.97224349229","1333.51816685082","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2639.02373665611","2705.80679012592","2747.31672317767","2901.90803036521","2800.57019161141","3061.19771605531","3216.24223015102","3061.11649639558","3101.7043280169","3178.81844181496","3041.06791297998","3000.58021774927","3005.94856908742","3183.32039453145","3328.10526825726","3621.09634560265","4290.20024467531","4196.49360526725","4142.72108746596","4058.73969175953","4092.08466955563","4225.56891314372","4262.06484689096","4481.25536398953","4295.04930350073","4200.15567733532","4700.10400463426","5077.19547171931","5161.4088356176","5412.41916158234","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4946.52868543827","5283.28831297731","5680.38253663036","6038.47240707945","6333.2170862403","6685.5206760045","7115.20616167604","7554.37132926365","8018.50389703164","8241.22060487357","9027.42552534907","9459.23214451766","9696.47890649373","10386.346803978","11058.243304519","11536.8766904587","12406.3264279742","13407.9774127398","14353.1130629677","14902.3542062282","15698.5221545627","16653.2438040789","16963.5112414049","17866.3068173779","18488.0467911726","19229.8354887211","20701.2189720364","21415.1161096211","22732.2345275756","23942.1324115873","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.182393192597","516.635615085099","485.332830350352","543.616791071291","496.560845942173","585.848741369353","628.831374568384","648.273913535896","662.554039931112","673.299472771271","680.734157370381","644.677948646606","649.993431180823","683.130031147415","721.412631447343","748.479713234155","785.732528537164","859.897922277578","917.05809527828","972.645637796896","1021.85898830332","1062.95445529782","1034.02007866319","1108.51365675894","1078.980573455","1018.93526246321","1025.01095743376","1037.54586753623","1067.12677850415","1103.64361579209","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6818.40198241195","7517.49071011219","8159.29637876591","8951.92093786628","9739.12557390314","10648.771293252","11627.620027738","12373.3149262225","11302.4602737201","11875.8086743333","12913.1721357912","12976.6736013287","13606.0510295446","14369.8282056292","15450.0454971256","16454.2179379366","17549.5982575374","18784.482194604","19695.0770396921","19193.1904770492","20508.7524455762","21704.7495756706","22985.8253788973","23478.031798325","24607.707458023","24801.886949319","25546.0092282365","26648.3296520057","28186.7049427199","29525.5773629342","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23516.6328062584","23924.7648099262","24935.2838284448","25889.2094006268","27185.7193530432","28167.9776317478","29374.4472254317","30838.6349816188","32201.4560385987","33850.0992245495","35643.486539797","36446.1172066006","37320.5910701581","38783.2726514046","40936.5990479766","43339.6695397058","45484.4133163456","47140.0106756858","47587.0254195129","46282.5267678861","47633.4444466649","49063.4304986418","50683.8575820084","52237.7196029623","54118.0998520462","55606.5961391942","56778.0553482199","58815.1137719706","61541.9841642094","63705.0919852776","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3653.93829328197","3965.62110568042","4231.319882678","4158.58763603311","4221.18796288842","4378.59218294921","4502.82694306526","4676.34910290502","4789.84159168797","4930.96195930405","5127.95302756394","5217.55192259784","5470.34146761038","5722.87893857793","6499.01500847531","6762.5707959667","7335.15368443091","7797.75444707643","8012.79967266735","7951.27750122881","8377.43464428346","8830.22364694658","9341.07689113036","9709.59164084171","10400.7695354341","10574.1479886847","10372.3249323071","10050.5012073122","10166.3372732442","10036.592457889","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","757.243148685922","756.974627066024","764.137769668984","759.615624537906","762.635232553553","769.426858595401","759.535156295093","757.091341082664","811.866072462176","794.069198948462","774.791604332261","817.887994270659","839.002187472097","844.121343378482","838.253006356381","892.132184268461","936.963310936943","955.412951662328","1010.7950277955","998.647925929221","1054.10294667295","1059.68598189356","1150.52355472969","1119.83770904396","1137.2209111358","1143.27352877511","1140.98727010777","1161.65706546159","1224.7085493495","1269.6013993412","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2059.13478641246","2082.69313185051","2173.30897620485","2125.63964986062","2079.13440698928","2069.02421660312","2141.347818612","2187.13496822947","2213.01673500386","2202.40980386656","2306.11457938108","2434.24621924821","2780.7923623659","2964.36305983254","3241.72444825026","3467.10510586775","3690.84017140901","3934.84237382496","4170.73288633731","4420.97418305402","4703.20500874886","4922.70261677136","4982.94647148078","5225.17445533921","5507.17039988995","5426.33296706488","5234.67786018564","5190.35438635709","5276.71842449301","5348.33979658925","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.41357537827","1993.38974211766","2001.23325216006","1995.79189272143","2061.85505565259","2184.88394773372","2321.43580846419","2411.35951475124","2486.27097661539","2656.14268560844","2783.25672413576","2885.2284608456","2911.11705936641","2998.11114702575","3198.37113171262","3392.59197274353","3590.8271772409","3821.56905047247","3974.76312882685","3820.54148347626","3981.04560924951","4263.15488799854","4427.93202947361","4610.30506503022","4941.71653000321","5293.86535827408","5694.03570035534","6004.03178872477","5829.25730074023","5631.20157305166","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19139.9497520869","20110.7374107067","20762.386503233","21372.1184769983","22339.7653155001","23403.012766038","24471.6524393608","26008.2660625555","27708.4521268975","29268.5360985179","31882.7553106445","33194.376306457","34447.2053180645","34112.3187921307","35777.3107454946","37625.5617084958","40964.3146415414","43893.5270963339","46420.2016795592","44599.8205587071","45074.0399364739","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50302.0677470128","52283.156849093","55347.9123930263","57565.197555795","59686.8316301847","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18427.2318443106","19544.6938782545","20585.4663342609","21544.1747353237","22985.3813991904","24315.9705768448","26777.6832818458","28599.0162988613","28185.8586139786","30555.0490591114","36950.3247452806","37780.4670651704","37980.3539761745","38551.5541123241","42511.367268327","47797.5299472052","54095.1556921903","55872.4252657304","61716.5997128422","55417.5022398086","57958.3743568213","62076.7406576686","65354.7792483883","66961.2530988205","65892.6892787813","60385.1167632081","58933.9557759465","62940.5874986548","67640.1813801458","66831.8688310396","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","751.835580380088","805.454702072581","834.72039818996","863.502667566813","929.412285144238","957.460035480973","1003.03371574008","1048.37780732459","1069.74742662829","1111.28906372457","1184.84313284912","1247.79023675181","1249.6224656556","1304.3031825278","1383.46721119747","1457.54957045815","1532.99751205037","1608.3909247087","1721.24425060242","1798.35494096455","1897.78155796166","2001.62830395377","2176.14930192408","2349.62507824316","2593.43837539233","2633.39531017415","2582.94367329308","3099.30608193814","3329.49805029164","3558.39982750064","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4390.34146392246","4551.45954725665","4984.01662754972","3942.47915405221","4887.97787768816","5347.04195088775","5970.73836550489","6670.33905034268","7407.2865620384","9351.51356833626","11009.451673539","10963.9519499921","10974.7277420564","10682.2347064117","11758.0951206973","12080.0745947298","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14857.3451049971","14561.1036038968","14913.3802905023","15956.7784679654","17090.0486661206","17906.5881477421","18463.768821168","19136.8212783408","19341.0011992042","20579.365916514","21519.1572276459","22500.3402164299","23306.2795376277","23968.3973515808","25080.9382639952","25677.4190803252","27759.0462511071","29387.5811961079","29862.732413835","30703.8305600399","31261.9395259737","32743.9007511678","32996.3454112092","36231.1004613438","37276.9439703148","37530.0390759274","39990.5572803182","41493.0341264557","42810.8375120788","43952.54842839","",
